holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour
No Holiday,284.55,0.0,0.0,93,Mist,mist,2012-10-14 15:00:00,4342,15
No Holiday,284.55,0.0,0.0,93,Rain,light rain,2012-10-14 15:00:00,4342,15
No Holiday,284.68,0.0,0.0,93,Mist,mist,2012-10-14 16:00:00,4234,16
No Holiday,284.64,0.0,0.0,93,Rain,light rain,2012-10-14 17:00:00,4271,17
No Holiday,284.64,0.0,0.0,93,Mist,mist,2012-10-14 17:00:00,4271,17
No Holiday,284.4,0.0,0.0,93,Mist,mist,2012-10-14 18:00:00,4080,18
No Holiday,284.17,0.0,0.0,93,Mist,mist,2012-10-14 19:00:00,3453,19
No Holiday,284.03,0.0,0.0,93,Mist,mist,2012-10-14 20:00:00,2718,20
No Holiday,283.58,0.0,0.0,93,Mist,mist,2012-10-14 21:00:00,2439,21
No Holiday,283.04,0.0,0.0,93,Mist,mist,2012-10-14 22:00:00,1819,22
No Holiday,281.95,0.0,0.0,93,Mist,mist,2012-10-14 23:00:00,1002,23
No Holiday,281.95,0.0,0.0,93,Fog,fog,2012-10-14 23:00:00,1002,23
No Holiday,281.61,0.0,0.0,93,Mist,mist,2012-10-15 00:00:00,542,0
No Holiday,281.61,0.0,0.0,93,Fog,fog,2012-10-15 00:00:00,542,0
No Holiday,281.57,0.0,0.0,85,Fog,fog,2012-10-15 01:00:00,303,1
No Holiday,281.42,0.0,0.0,85,Fog,fog,2012-10-15 02:00:00,239,2
No Holiday,281.29,0.0,0.0,85,Mist,mist,2012-10-15 03:00:00,335,3
No Holiday,281.29,0.0,0.0,85,Fog,fog,2012-10-15 03:00:00,335,3
No Holiday,281.02,0.0,0.0,85,Mist,mist,2012-10-15 04:00:00,810,4
No Holiday,281.02,0.0,0.0,85,Fog,fog,2012-10-15 04:00:00,810,4
No Holiday,280.82,0.0,0.0,85,Mist,mist,2012-10-15 05:00:00,2606,5
No Holiday,280.82,0.0,0.0,85,Fog,fog,2012-10-15 05:00:00,2606,5
No Holiday,280.39,0.0,0.0,85,Mist,mist,2012-10-15 06:00:00,5714,6
No Holiday,280.19,0.0,0.0,100,Mist,mist,2012-10-15 07:00:00,6798,7
No Holiday,279.82,0.0,0.0,100,Mist,mist,2012-10-15 08:00:00,6114,8
No Holiday,279.75,0.0,0.0,100,Mist,mist,2012-10-15 09:00:00,5094,9
No Holiday,280.07,0.0,0.0,100,Mist,mist,2012-10-15 10:00:00,4473,10
No Holiday,280.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 11:00:00,4529,11
No Holiday,281.72,0.0,0.0,100,Clear,sky is clear,2012-10-15 12:00:00,4823,12
No Holiday,284.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-15 13:00:00,4872,13
No Holiday,285.88,0.0,0.0,1,Clear,sky is clear,2012-10-15 14:00:00,5238,14
No Holiday,286.87,0.0,0.0,1,Clear,sky is clear,2012-10-15 15:00:00,5584,15
No Holiday,287.6,0.0,0.0,20,Clouds,few clouds,2012-10-15 16:00:00,6246,16
No Holiday,287.27,0.0,0.0,20,Clouds,few clouds,2012-10-15 17:00:00,5957,17
No Holiday,286.18,0.0,0.0,20,Clouds,few clouds,2012-10-15 18:00:00,4535,18
No Holiday,285.2,0.0,0.0,75,Clouds,broken clouds,2012-10-15 19:00:00,3234,19
No Holiday,284.68,0.0,0.0,75,Clouds,broken clouds,2012-10-15 20:00:00,2677,20
No Holiday,284.49,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 21:00:00,2077,21
No Holiday,283.54,0.0,0.0,20,Clouds,few clouds,2012-10-15 22:00:00,1380,22
No Holiday,282.33,0.0,0.0,75,Clouds,broken clouds,2012-10-15 23:00:00,927,23
No Holiday,281.21,0.0,0.0,20,Clouds,few clouds,2012-10-16 00:00:00,500,0
No Holiday,279.87,0.0,0.0,1,Clear,sky is clear,2012-10-16 01:00:00,324,1
No Holiday,278.93,0.0,0.0,1,Clear,sky is clear,2012-10-16 02:00:00,257,2
No Holiday,277.91,0.0,0.0,1,Clear,sky is clear,2012-10-16 03:00:00,354,3
No Holiday,277.21,0.0,0.0,1,Clear,sky is clear,2012-10-16 04:00:00,769,4
No Holiday,276.61,0.0,0.0,1,Clear,sky is clear,2012-10-16 05:00:00,2769,5
No Holiday,276.11,0.0,0.0,1,Clear,sky is clear,2012-10-16 06:00:00,5789,6
No Holiday,274.81,0.0,0.0,20,Clouds,few clouds,2012-10-16 07:00:00,7055,7
No Holiday,274.99,0.0,0.0,20,Clouds,few clouds,2012-10-16 08:00:00,6408,8
No Holiday,277.91,0.0,0.0,20,Clouds,few clouds,2012-10-16 09:00:00,5254,9
No Holiday,280.71,0.0,0.0,20,Clouds,few clouds,2012-10-16 10:00:00,4547,10
No Holiday,283.85,0.0,0.0,20,Clouds,few clouds,2012-10-16 11:00:00,4784,11
No Holiday,286.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-16 12:00:00,5015,12
No Holiday,286.31,0.0,0.0,1,Clear,sky is clear,2012-10-16 13:00:00,5057,13
No Holiday,288.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 14:00:00,5430,14
No Holiday,289.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 15:00:00,5813,15
No Holiday,288.99,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,6496,16
No Holiday,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-16 17:00:00,6429,17
No Holiday,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 18:00:00,5142,18
No Holiday,287.28,0.0,0.0,68,Rain,light rain,2012-10-16 19:00:00,3311,19
No Holiday,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 20:00:00,2777,20
No Holiday,286.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 21:00:00,2331,21
No Holiday,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 22:00:00,1767,22
No Holiday,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 23:00:00,1093,23
No Holiday,286.89,0.0,0.0,75,Clouds,broken clouds,2012-10-17 00:00:00,554,0
No Holiday,286.93,0.0,0.0,75,Clouds,broken clouds,2012-10-17 01:00:00,333,1
No Holiday,286.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 02:00:00,267,2
No Holiday,287.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 03:00:00,358,3
No Holiday,286.56,0.0,0.0,75,Clouds,broken clouds,2012-10-17 04:00:00,777,4
No Holiday,285.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 05:00:00,2732,5
No Holiday,285.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 06:00:00,5637,6
No Holiday,284.92,0.0,0.0,75,Clouds,broken clouds,2012-10-17 07:00:00,5564,7
No Holiday,285.35,0.0,0.0,75,Clouds,broken clouds,2012-10-17 08:00:00,6274,8
No Holiday,285.72,0.0,0.0,100,Rain,proximity shower rain,2012-10-17 09:00:00,5403,9
No Holiday,285.72,0.0,0.0,100,Rain,light rain,2012-10-17 09:00:00,5403,9
No Holiday,287.09,0.0,0.0,75,Clouds,broken clouds,2012-10-17 10:00:00,4680,10
No Holiday,288.31,0.0,0.0,75,Clouds,broken clouds,2012-10-17 11:00:00,4642,11
No Holiday,288.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 12:00:00,4979,12
No Holiday,290.32,0.0,0.0,1,Clear,sky is clear,2012-10-17 13:00:00,4851,13
No Holiday,291.36,0.0,0.0,1,Clear,sky is clear,2012-10-17 14:00:00,4291,14
No Holiday,292.01,0.0,0.0,1,Clear,sky is clear,2012-10-17 15:00:00,4714,15
No Holiday,292.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 16:00:00,6723,16
No Holiday,292.65,0.0,0.0,1,Clear,sky is clear,2012-10-17 17:00:00,6180,17
No Holiday,290.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 18:00:00,4843,18
No Holiday,288.35,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 19:00:00,3435,19
No Holiday,286.72,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,2921,20
No Holiday,285.49,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 21:00:00,2763,21
No Holiday,284.22,0.0,0.0,20,Clouds,few clouds,2012-10-17 22:00:00,1930,22
No Holiday,283.8,0.0,0.0,20,Clouds,few clouds,2012-10-17 23:00:00,1160,23
No Holiday,283.72,0.0,0.0,20,Clouds,few clouds,2012-10-18 00:00:00,654,0
No Holiday,282.8,0.0,0.0,40,Clouds,scattered clouds,2012-10-18 01:00:00,374,1
No Holiday,282.32,0.0,0.0,99,Mist,mist,2012-10-18 02:00:00,301,2
No Holiday,282.38,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,397,3
No Holiday,282.76,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 04:00:00,794,4
No Holiday,282.88,0.0,0.0,99,Mist,mist,2012-10-18 05:00:00,2564,5
No Holiday,284.18,0.0,0.0,75,Clouds,broken clouds,2012-10-18 06:00:00,5358,6
No Holiday,284.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 07:00:00,6441,7
No Holiday,285.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 08:00:00,5536,8
No Holiday,286.9,0.0,0.0,99,Rain,light rain,2012-10-18 09:00:00,5256,9
No Holiday,288.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 10:00:00,4619,10
No Holiday,289.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 11:00:00,5107,11
No Holiday,288.27,0.0,0.0,99,Rain,light rain,2012-10-18 12:00:00,5147,12
No Holiday,286.41,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 13:00:00,5283,13
No Holiday,285.96,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 14:00:00,5704,14
No Holiday,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 15:00:00,5887,15
No Holiday,287.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 16:00:00,6307,16
No Holiday,286.94,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 17:00:00,5953,17
No Holiday,286.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 18:00:00,4519,18
No Holiday,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 19:00:00,3427,19
No Holiday,283.44,0.0,0.0,100,Rain,light rain,2012-10-18 20:00:00,2921,20
No Holiday,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 21:00:00,2649,21
No Holiday,281.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 22:00:00,2005,22
No Holiday,281.85,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 23:00:00,1177,23
No Holiday,281.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 00:00:00,699,0
No Holiday,280.97,0.0,0.0,87,Mist,mist,2012-10-19 01:00:00,436,1
No Holiday,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 02:00:00,353,2
No Holiday,280.44,0.0,0.0,87,Mist,mist,2012-10-19 02:00:00,353,2
No Holiday,280.02,0.0,0.0,87,Mist,mist,2012-10-19 03:00:00,399,3
No Holiday,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 04:00:00,720,4
No Holiday,279.79,0.0,0.0,87,Mist,mist,2012-10-19 04:00:00,720,4
No Holiday,279.79,0.0,0.0,87,Rain,light rain,2012-10-19 04:00:00,720,4
No Holiday,279.79,0.0,0.0,87,Drizzle,drizzle,2012-10-19 04:00:00,720,4
No Holiday,279.74,0.0,0.0,87,Mist,mist,2012-10-19 05:00:00,2370,5
No Holiday,279.74,0.0,0.0,87,Rain,light rain,2012-10-19 05:00:00,2370,5
No Holiday,279.65,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 06:00:00,5162,6
No Holiday,279.65,0.0,0.0,87,Mist,mist,2012-10-19 06:00:00,5162,6
No Holiday,279.65,0.0,0.0,87,Rain,light rain,2012-10-19 06:00:00,5162,6
No Holiday,279.45,0.0,0.0,91,Mist,mist,2012-10-19 07:00:00,5777,7
No Holiday,279.45,0.0,0.0,91,Rain,moderate rain,2012-10-19 07:00:00,5777,7
No Holiday,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,2012-10-19 08:00:00,5235,8
No Holiday,279.22,0.0,0.0,91,Mist,mist,2012-10-19 08:00:00,5235,8
No Holiday,279.22,0.0,0.0,91,Rain,light rain,2012-10-19 08:00:00,5235,8
No Holiday,279.35,0.0,0.0,91,Rain,light rain,2012-10-19 09:00:00,4606,9
No Holiday,279.35,0.0,0.0,91,Mist,mist,2012-10-19 09:00:00,4606,9
No Holiday,279.92,0.0,0.0,91,Mist,mist,2012-10-19 10:00:00,4328,10
No Holiday,280.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 11:00:00,4282,11
No Holiday,281.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 12:00:00,4489,12
No Holiday,281.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 13:00:00,4908,13
No Holiday,281.93,0.0,0.0,92,Mist,mist,2012-10-19 14:00:00,5620,14
No Holiday,281.94,0.0,0.0,92,Mist,mist,2012-10-19 15:00:00,5849,15
No Holiday,281.94,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 15:00:00,5849,15
No Holiday,282.27,0.0,0.0,92,Rain,moderate rain,2012-10-19 16:00:00,4945,16
No Holiday,282.41,0.0,0.0,92,Rain,light rain,2012-10-19 17:00:00,4619,17
No Holiday,282.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 18:00:00,4479,18
No Holiday,281.69,0.0,0.0,75,Clouds,broken clouds,2012-10-19 19:00:00,3804,19
No Holiday,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 20:00:00,2908,20
No Holiday,280.66,0.0,0.0,92,Mist,mist,2012-10-19 21:00:00,2942,21
No Holiday,280.43,0.0,0.0,92,Drizzle,drizzle,2012-10-19 22:00:00,3077,22
No Holiday,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 22:00:00,3077,22
No Holiday,280.1,0.0,0.0,92,Mist,mist,2012-10-19 23:00:00,2051,23
No Holiday,280.1,0.0,0.0,92,Rain,light rain,2012-10-19 23:00:00,2051,23
No Holiday,280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 23:00:00,2051,23
No Holiday,280.06,0.0,0.0,92,Rain,light rain,2012-10-20 00:00:00,1270,0
No Holiday,280.06,0.0,0.0,92,Rain,moderate rain,2012-10-20 00:00:00,1270,0
No Holiday,280.28,0.0,0.0,96,Drizzle,drizzle,2012-10-20 01:00:00,773,1
No Holiday,280.28,0.0,0.0,96,Rain,light rain,2012-10-20 01:00:00,773,1
No Holiday,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 02:00:00,589,2
No Holiday,280.62,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 03:00:00,432,3
No Holiday,280.62,0.0,0.0,96,Mist,mist,2012-10-20 03:00:00,432,3
No Holiday,280.91,0.0,0.0,96,Mist,mist,2012-10-20 04:00:00,401,4
No Holiday,280.91,0.0,0.0,96,Drizzle,drizzle,2012-10-20 04:00:00,401,4
No Holiday,280.91,0.0,0.0,96,Rain,light rain,2012-10-20 04:00:00,401,4
No Holiday,280.96,0.0,0.0,96,Rain,light rain,2012-10-20 05:00:00,759,5
No Holiday,280.96,0.0,0.0,96,Mist,mist,2012-10-20 05:00:00,759,5
No Holiday,280.96,0.0,0.0,96,Drizzle,drizzle,2012-10-20 05:00:00,759,5
No Holiday,281.13,0.0,0.0,96,Rain,light rain,2012-10-20 06:00:00,1313,6
No Holiday,281.13,0.0,0.0,96,Mist,mist,2012-10-20 06:00:00,1313,6
No Holiday,281.13,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 06:00:00,1313,6
No Holiday,281.28,0.0,0.0,100,Rain,light rain,2012-10-20 07:00:00,1824,7
No Holiday,281.28,0.0,0.0,100,Mist,mist,2012-10-20 07:00:00,1824,7
No Holiday,281.28,0.0,0.0,100,Drizzle,drizzle,2012-10-20 07:00:00,1824,7
No Holiday,281.19,0.0,0.0,100,Rain,light rain,2012-10-20 08:00:00,2787,8
No Holiday,281.19,0.0,0.0,100,Mist,mist,2012-10-20 08:00:00,2787,8
No Holiday,281.19,0.0,0.0,100,Drizzle,drizzle,2012-10-20 08:00:00,2787,8
No Holiday,281.7,0.0,0.0,100,Rain,light rain,2012-10-20 09:00:00,3713,9
No Holiday,281.7,0.0,0.0,100,Drizzle,drizzle,2012-10-20 09:00:00,3713,9
No Holiday,281.7,0.0,0.0,100,Mist,mist,2012-10-20 09:00:00,3713,9
No Holiday,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-20 09:00:00,3713,9
No Holiday,282.02,0.0,0.0,100,Rain,light rain,2012-10-20 10:00:00,3815,10
No Holiday,282.02,0.0,0.0,100,Drizzle,drizzle,2012-10-20 10:00:00,3815,10
No Holiday,282.02,0.0,0.0,100,Mist,mist,2012-10-20 10:00:00,3815,10
No Holiday,282.02,0.0,0.0,100,Rain,moderate rain,2012-10-20 10:00:00,3815,10
No Holiday,282.35,0.0,0.0,100,Rain,light rain,2012-10-20 11:00:00,4339,11
No Holiday,282.35,0.0,0.0,100,Mist,mist,2012-10-20 11:00:00,4339,11
No Holiday,282.35,0.0,0.0,100,Drizzle,drizzle,2012-10-20 11:00:00,4339,11
No Holiday,282.71,0.0,0.0,100,Rain,heavy intensity rain,2012-10-20 12:00:00,4613,12
No Holiday,282.71,0.0,0.0,100,Mist,mist,2012-10-20 12:00:00,4613,12
No Holiday,282.71,0.0,0.0,100,Rain,light rain,2012-10-20 12:00:00,4613,12
No Holiday,282.71,0.0,0.0,100,Rain,moderate rain,2012-10-20 12:00:00,4613,12
No Holiday,283.31,0.0,0.0,48,Rain,light rain,2012-10-20 13:00:00,4507,13
No Holiday,283.79,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 14:00:00,4452,14
No Holiday,284.2,0.0,0.0,75,Clouds,broken clouds,2012-10-20 15:00:00,4636,15
No Holiday,284.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 16:00:00,4810,16
No Holiday,284.13,0.0,0.0,75,Clouds,broken clouds,2012-10-20 17:00:00,5125,17
No Holiday,283.14,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 18:00:00,4337,18
No Holiday,281.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 19:00:00,3644,19
No Holiday,280.47,0.0,0.0,20,Clouds,few clouds,2012-10-20 20:00:00,3107,20
No Holiday,279.52,0.0,0.0,20,Clouds,few clouds,2012-10-20 21:00:00,2929,21
No Holiday,278.85,0.0,0.0,48,Mist,mist,2012-10-20 22:00:00,2865,22
No Holiday,278.12,0.0,0.0,48,Fog,fog,2012-10-20 23:00:00,2340,23
No Holiday,277.94,0.0,0.0,48,Mist,mist,2012-10-21 00:00:00,1372,0
No Holiday,275.93,0.0,0.0,60,Fog,fog,2012-10-21 08:00:00,1928,8
No Holiday,275.93,0.0,0.0,60,Mist,mist,2012-10-21 08:00:00,1928,8
No Holiday,284.09,0.0,0.0,75,Clouds,broken clouds,2012-10-21 17:00:00,4695,17
No Holiday,282.6,0.0,0.0,75,Clouds,broken clouds,2012-10-21 18:00:00,4335,18
No Holiday,281.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 22:00:00,1583,22
No Holiday,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 23:00:00,959,23
No Holiday,281.29,0.0,0.0,75,Clouds,broken clouds,2012-10-22 00:00:00,498,0
No Holiday,281.01,0.0,0.0,75,Clouds,broken clouds,2012-10-22 01:00:00,306,1
No Holiday,280.57,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 02:00:00,259,2
No Holiday,280.54,0.0,0.0,75,Clouds,broken clouds,2012-10-22 03:00:00,324,3
No Holiday,279.37,0.0,0.0,8,Mist,mist,2012-10-22 04:00:00,806,4
No Holiday,279.18,0.0,0.0,8,Mist,mist,2012-10-22 05:00:00,2622,5
No Holiday,279.05,0.0,0.0,8,Mist,mist,2012-10-22 06:00:00,5456,6
No Holiday,282.7,0.0,0.0,38,Clear,sky is clear,2012-10-22 10:00:00,4324,10
No Holiday,286.17,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 11:00:00,4378,11
No Holiday,288.61,0.0,0.0,75,Clouds,broken clouds,2012-10-22 12:00:00,4639,12
No Holiday,290.59,0.0,0.0,20,Clouds,few clouds,2012-10-22 13:00:00,4546,13
No Holiday,292.21,0.0,0.0,75,Clouds,broken clouds,2012-10-22 14:00:00,5006,14
No Holiday,293.56,0.0,0.0,75,Clouds,broken clouds,2012-10-22 15:00:00,5361,15
No Holiday,293.43,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 16:00:00,6101,16
No Holiday,293.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 17:00:00,5781,17
No Holiday,291.47,0.0,0.0,20,Clouds,few clouds,2012-10-22 18:00:00,4272,18
No Holiday,289.17,0.0,0.0,20,Clouds,few clouds,2012-10-22 19:00:00,3091,19
No Holiday,287.28,0.0,0.0,1,Clear,sky is clear,2012-10-22 20:00:00,2434,20
No Holiday,286.1,0.0,0.0,1,Clear,sky is clear,2012-10-22 21:00:00,1984,21
No Holiday,285.45,0.0,0.0,75,Clouds,broken clouds,2012-10-22 22:00:00,1383,22
No Holiday,285.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-22 23:00:00,959,23
No Holiday,285.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 00:00:00,511,0
No Holiday,284.58,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 01:00:00,346,1
No Holiday,283.88,0.0,0.0,75,Clouds,broken clouds,2012-10-23 02:00:00,253,2
No Holiday,283.55,0.0,0.0,75,Clouds,broken clouds,2012-10-23 03:00:00,349,3
No Holiday,282.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 04:00:00,807,4
No Holiday,282.42,0.0,0.0,20,Clouds,few clouds,2012-10-23 05:00:00,2669,5
No Holiday,282.13,0.0,0.0,75,Clouds,broken clouds,2012-10-23 06:00:00,5210,6
No Holiday,281.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-23 07:00:00,6083,7
No Holiday,281.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 08:00:00,5790,8
No Holiday,283.07,0.0,0.0,75,Clouds,broken clouds,2012-10-23 09:00:00,5484,9
No Holiday,284.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 10:00:00,4407,10
No Holiday,285.6,0.0,0.0,75,Clouds,broken clouds,2012-10-23 11:00:00,4725,11
No Holiday,286.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 12:00:00,4826,12
No Holiday,286.75,0.0,0.0,99,Rain,moderate rain,2012-10-23 13:00:00,4945,13
No Holiday,287.97,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 14:00:00,5065,14
No Holiday,288.54,0.0,0.0,99,Thunderstorm,proximity thunderstorm,2012-10-23 15:00:00,5618,15
No Holiday,288.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 16:00:00,6094,16
No Holiday,288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 17:00:00,5844,17
No Holiday,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 18:00:00,4649,18
No Holiday,287.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 19:00:00,3180,19
No Holiday,287.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 20:00:00,2963,20
No Holiday,286.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 21:00:00,2450,21
No Holiday,285.7,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 22:00:00,1613,22
No Holiday,285.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 23:00:00,1021,23
No Holiday,285.37,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-24 00:00:00,580,0
No Holiday,285.37,0.0,0.0,99,Mist,mist,2012-10-24 00:00:00,580,0
No Holiday,285.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-24 01:00:00,298,1
No Holiday,285.6,0.0,0.0,100,Haze,haze,2012-10-24 02:00:00,261,2
No Holiday,285.99,0.0,0.0,100,Mist,mist,2012-10-24 03:00:00,408,3
No Holiday,285.99,0.0,0.0,100,Haze,haze,2012-10-24 03:00:00,408,3
No Holiday,285.94,0.0,0.0,100,Mist,mist,2012-10-24 04:00:00,793,4
No Holiday,285.94,0.0,0.0,100,Thunderstorm,proximity thunderstorm,2012-10-24 04:00:00,793,4
No Holiday,285.97,0.0,0.0,90,Mist,mist,2012-10-24 05:00:00,2643,5
No Holiday,285.97,0.0,0.0,90,Rain,light rain,2012-10-24 05:00:00,2643,5
No Holiday,285.97,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 05:00:00,2643,5
No Holiday,285.73,0.0,0.0,90,Mist,mist,2012-10-24 06:00:00,5593,6
No Holiday,285.73,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-10-24 06:00:00,5593,6
No Holiday,285.73,0.0,0.0,90,Rain,moderate rain,2012-10-24 06:00:00,5593,6
No Holiday,285.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 06:00:00,5593,6
No Holiday,285.5,0.0,0.0,90,Rain,light rain,2012-10-24 07:00:00,5722,7
No Holiday,285.5,0.0,0.0,90,Mist,mist,2012-10-24 07:00:00,5722,7
No Holiday,285.55,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 08:00:00,5607,8
No Holiday,285.55,0.0,0.0,90,Mist,mist,2012-10-24 08:00:00,5607,8
No Holiday,285.55,0.0,0.0,90,Rain,light rain,2012-10-24 08:00:00,5607,8
No Holiday,285.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 08:00:00,5607,8
No Holiday,285.93,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 09:00:00,5492,9
No Holiday,285.93,0.0,0.0,90,Mist,mist,2012-10-24 09:00:00,5492,9
No Holiday,285.93,0.0,0.0,90,Rain,moderate rain,2012-10-24 09:00:00,5492,9
No Holiday,286.34,0.0,0.0,90,Mist,mist,2012-10-24 10:00:00,4542,10
No Holiday,286.82,0.0,0.0,90,Mist,mist,2012-10-24 11:00:00,4720,11
No Holiday,286.82,0.0,0.0,90,Fog,fog,2012-10-24 11:00:00,4720,11
No Holiday,288.36,0.0,0.0,90,Mist,mist,2012-10-24 12:00:00,4982,12
No Holiday,288.36,0.0,0.0,90,Haze,haze,2012-10-24 12:00:00,4982,12
No Holiday,288.36,0.0,0.0,90,Fog,fog,2012-10-24 12:00:00,4982,12
No Holiday,289.08,0.0,0.0,90,Haze,haze,2012-10-24 13:00:00,5032,13
No Holiday,289.08,0.0,0.0,90,Mist,mist,2012-10-24 13:00:00,5032,13
No Holiday,289.08,0.0,0.0,90,Fog,fog,2012-10-24 13:00:00,5032,13
No Holiday,289.88,0.0,0.0,90,Mist,mist,2012-10-24 14:00:00,5212,14
No Holiday,289.88,0.0,0.0,90,Haze,haze,2012-10-24 14:00:00,5212,14
No Holiday,290.24,0.0,0.0,90,Mist,mist,2012-10-24 15:00:00,5661,15
No Holiday,290.24,0.0,0.0,90,Haze,haze,2012-10-24 15:00:00,5661,15
No Holiday,290.24,0.0,0.0,90,Rain,moderate rain,2012-10-24 15:00:00,5661,15
No Holiday,290.01,0.0,0.0,90,Mist,mist,2012-10-24 16:00:00,5812,16
No Holiday,289.62,0.0,0.0,90,Haze,haze,2012-10-24 17:00:00,5855,17
